DisplayDate,Open,High,Low,Close,Volume,OI,Change in price,Condition (Close<open),change is negative,close>open,change is positive,Volume (outlier),change in price (outlier),Volume (after outlier),Change in price (removing O),Act Change in price (removing O)
4/10/2015 0:00,373.703058,380.038564,368.653016,378.248095,4599422,0,4.545037,,,,,1,1,4599422,4.545037,4.545037
4/9/2015 0:00,384.904967,386.098614,372.096226,373.886695,4665113,0,11.018272,,,,,1,1,4665113,11.018272,-11.018272
4/8/2015 0:00,373.703058,388.256358,373.703058,384.859058,5761565,0,11.156,,,,,1,1,5761565,11.156,11.156
4/7/2015 0:00,369.112111,376.457626,363.786613,371.637132,4228563,0,2.525021,,,,,1,1,4228563,2.525021,2.525021
4/6/2015 0:00,369.387568,375.631255,365.852539,368.010284,4348717,0,1.377284,,,,,1,1,4348717,1.377284,-1.377284
4/1/2015 0:00,361.123864,371.728951,360.894316,369.387568,5494883,0,8.263704,,,,,1,1,5494883,8.263704,8.263704
3/31/2015 0:00,357.221559,363.327518,353.502892,361.123864,6047311,0,3.902305,,,,,1,1,6047311,3.902305,3.902305
3/30/2015 0:00,348.911946,360.756588,346.708291,357.542925,4656455,0,8.630979,,,,,1,1,4656455,8.630979,8.630979
3/27/2015 0:00,368.193922,371.407584,340.740061,345.698283,8433322,0,22.495639,,,,,1,1,8433322,22.495639,-22.495639
3/26/2015 0:00,358.093839,370.489395,358.093839,366.954366,11406895,0,8.860527,,,,,1,1,11406895,8.860527,8.860527
3/25/2015 0:00,355.339271,364.934349,355.293361,362.684786,10251492,0,7.345515,,,,,1,1,10251492,7.345515,7.345515
3/24/2015 0:00,350.564686,364.06207,350.381049,361.628868,7301973,0,11.064182,,,,,1,1,7301973,11.064182,11.064182
3/23/2015 0:00,352.584703,358.00202,347.075567,351.896061,3196617,0,0.688642,,,,,1,1,3196617,0.688642,-0.688642
3/20/2015 0:00,349.830135,356.073822,346.708291,349.141493,6540065,0,0.688642,,,,,1,1,6540065,0.688642,-0.688642
3/19/2015 0:00,351.666514,353.456983,348.682398,350.702415,4178353,0,0.964099,,,,,1,1,4178353,0.964099,-0.964099
3/18/2015 0:00,354.329263,358.369296,350.28923,350.977872,4305526,0,3.351391,,,,,1,1,4305526,3.351391,-3.351391
3/17/2015 0:00,360.113855,360.297493,347.993756,354.926086,11859215,0,5.187769,,,,,1,1,11859215,5.187769,-5.187769
3/13/2015 0:00,366.311633,369.754843,357.542925,367.50528,11404462,0,1.193647,,,,,1,1,11404462,1.193647,1.193647
3/12/2015 0:00,357.588835,367.183913,355.38518,365.255716,16593634,0,7.666881,,,,,1,1,16593634,7.666881,7.666881
3/11/2015 0:00,339.730052,361.766596,332.614085,357.680654,12904845,0,17.950602,,,,,1,1,12904845,17.950602,17.950602
3/10/2015 0:00,314.066661,351.023781,312.873014,337.847764,11622814,0,23.781103,,,,,1,1,11622814,23.781103,23.781103
3/9/2015 0:00,318.38215,318.38215,311.358002,315.352126,3446284,0,3.030024,,,,,1,1,3446284,3.030024,-3.030024
3/5/2015 0:00,322.651731,323.110825,315.903039,319.438068,3496176,0,3.213663,,,,,1,1,3496176,3.213663,-3.213663
3/4/2015 0:00,323.202644,329.079056,320.723533,322.514002,3329753,0,0.688642,,,,,1,1,3329753,0.688642,-0.688642
3/3/2015 0:00,321.366266,321.917179,315.581673,320.677624,2067018,0,0.688642,,,,,1,1,2067018,0.688642,-0.688642
3/2/2015 0:00,327.150859,333.302727,317.234414,320.493986,4163665,0,6.656873,,,,,1,1,4163665,6.656873,-6.656873
2/28/2015 0:00,327.196768,331.32862,323.294463,327.104949,1530831,0,0.091819,,,,,1,1,1530831,0.091819,-0.091819
2/27/2015 0:00,320.448076,328.803599,318.933064,326.14085,3344667,0,5.692774,,,,,1,1,3344667,5.692774,5.692774
2/26/2015 0:00,321.366266,323.753558,317.923056,320.769443,4120408,0,0.596823,,,,,1,1,4120408,0.596823,-0.596823
2/25/2015 0:00,318.519879,321.82536,316.453953,320.080801,2598042,0,1.560922,,,,,1,1,2598042,1.560922,1.560922
2/24/2015 0:00,317.785327,321.228537,312.276191,314.066661,6661135,0,3.718666,,,,,1,1,6661135,3.718666,-3.718666
2/23/2015 0:00,319.529887,322.192636,316.958957,318.887155,2172758,0,0.642732,,,,,1,1,2172758,0.642732,-0.642732
2/20/2015 0:00,325.957212,329.446332,319.759434,320.769443,3670043,0,5.187769,,,,,1,1,3670043,5.187769,-5.187769
2/19/2015 0:00,325.911303,329.079056,321.549904,327.518134,2755381,0,1.606831,,,,,1,1,2755381,1.606831,1.606831
2/18/2015 0:00,333.348636,333.807731,321.82536,323.202644,3072179,0,10.145992,,,,,1,1,3072179,10.145992,-10.145992
2/16/2015 0:00,324.120834,335.552291,323.202644,331.787715,2123212,0,7.666881,,,,,1,1,2123212,7.666881,7.666881
2/13/2015 0:00,324.855385,327.334496,320.723533,325.957212,3044239,0,1.101827,,,,,1,1,3044239,1.101827,1.101827
2/12/2015 0:00,329.62997,330.410431,320.723533,323.845377,3931238,0,5.784593,,,,,1,1,3931238,5.784593,-5.784593
2/11/2015 0:00,327.747682,331.144982,319.529887,326.967221,3144877,0,0.780461,,,,,1,1,3144877,0.780461,-0.780461
2/10/2015 0:00,326.232669,332.2009,324.120834,327.01313,6171167,0,0.780461,,,,,1,1,6171167,0.780461,0.780461
2/9/2015 0:00,335.139106,335.781838,324.350381,326.967221,2731044,0,8.171885,,,,,1,1,2731044,8.171885,-8.171885
2/6/2015 0:00,335.047287,339.730052,329.62997,338.123221,2991270,0,3.075934,,,,,1,1,2991270,3.075934,3.075934
2/5/2015 0:00,339.730052,341.474612,330.594068,334.863649,7443731,0,4.866403,,,,,1,1,7443731,4.866403,-4.866403
2/4/2015 0:00,344.320999,346.432834,335.139106,338.765954,4988487,0,5.555045,,,,,1,1,4988487,5.555045,-5.555045
2/3/2015 0:00,330.685887,343.40281,330.639978,341.153246,3823467,0,10.467359,,,,,1,1,3823467,10.467359,10.467359
2/2/2015 0:00,339.730052,342.805987,327.334496,329.905426,3746754,0,9.824626,,,,,1,1,3746754,9.824626,-9.824626
1/30/2015 0:00,349.646497,349.646497,336.195023,343.127353,4875027,0,6.519144,,,,,1,1,4875027,6.519144,-6.519144
1/29/2015 0:00,344.137361,349.37104,333.348636,345.05555,6797437,0,0.918189,,,,,1,1,6797437,0.918189,0.918189
1/28/2015 0:00,361.491139,363.327518,341.199155,343.035534,4047153,0,18.455605,,,,,1,1,4047153,18.455605,-18.455605
1/27/2015 0:00,351.391057,362.684786,350.381049,361.950234,4748323,0,10.559177,,,,,1,1,4748323,10.559177,10.559177
1/23/2015 0:00,342.438711,356.027913,341.566431,352.676522,5650375,0,10.237811,,,,,1,1,5650375,10.237811,10.237811
1/22/2015 0:00,342.805987,343.3569,331.604077,339.730052,2255707,0,3.075935,,,,,1,1,2255707,3.075935,-3.075935
1/21/2015 0:00,325.957212,339.730052,325.498118,338.811863,4553897,0,12.854651,,,,,1,1,4553897,12.854651,12.854651
1/20/2015 0:00,321.779451,327.793591,319.575797,325.865393,2605572,0,4.085942,,,,,1,1,2605572,4.085942,4.085942
1/19/2015 0:00,315.765311,323.478101,313.928932,321.779451,3050874,0,6.01414,,,,,1,1,3050874,6.01414,6.01414
1/16/2015 0:00,318.611698,323.202644,311.358002,314.801212,8813544,0,3.810486,,,,,1,1,8813544,3.810486,-3.810486
1/15/2015 0:00,317.785327,323.753558,315.214397,320.769443,4475688,0,2.984116,,,,,1,1,4475688,2.984116,2.984116
1/14/2015 0:00,318.565788,319.713525,316.453953,317.509871,3077986,0,1.055917,,,,,1,1,3077986,1.055917,-1.055917
1/13/2015 0:00,321.274447,323.478101,316.132587,317.968965,1445773,0,3.305482,,,,,1,1,1445773,3.305482,-3.305482
1/12/2015 0:00,326.599945,326.599945,318.703517,320.402167,2052141,0,6.197778,,,,,1,1,2052141,6.197778,-6.197778
1/9/2015 0:00,332.843632,335.047287,324.993114,326.691764,3453422,0,6.151868,,,,,1,1,3453422,6.151868,-6.151868
1/8/2015 0:00,327.380406,333.256818,324.258562,331.604077,6395881,0,4.223671,,,,,1,1,6395881,4.223671,4.223671
1/7/2015 0:00,323.156735,328.71178,321.82536,325.957212,4415546,0,2.800477,,,,,1,1,4415546,2.800477,2.800477
1/6/2015 0:00,326.967221,326.967221,319.897163,325.176751,3530178,0,1.79047,,,,,1,1,3530178,1.79047,-1.79047
1/5/2015 0:00,336.286842,336.286842,326.508126,327.747682,1446759,0,8.53916,,,,,1,1,1446759,8.53916,-8.53916
1/2/2015 0:00,334.037278,336.975484,332.384538,335.185015,2519814,0,1.147737,,,,,1,1,2519814,1.147737,1.147737
1/1/2015 0:00,325.406299,335.047287,322.881278,333.210908,2217263,0,7.804609,,,,,1,1,2217263,7.804609,7.804609
12/31/2014 0:00,321.182628,324.579928,321.182628,323.845377,2183671,0,2.662749,,,,,1,1,2183671,2.662749,2.662749
12/30/2014 0:00,324.488109,325.039023,318.703517,321.136718,1023382,0,3.351391,,,,,1,1,1023382,3.351391,-3.351391
12/29/2014 0:00,324.120834,330.043155,321.366266,322.468093,1209977,0,1.652741,,,,,1,1,1209977,1.652741,-1.652741
12/26/2014 0:00,326.875402,327.518134,320.861262,325.31448,1158205,0,1.560922,,,,,1,1,1158205,1.560922,-1.560922
12/24/2014 0:00,328.160867,328.160867,321.82536,324.212653,5499222,0,3.948214,,,,,1,1,5499222,3.948214,-3.948214
12/23/2014 0:00,321.366266,327.334496,320.493986,326.14085,4616451,0,4.774584,,,,,1,1,4616451,4.774584,4.774584
12/22/2014 0:00,316.72941,321.044899,315.85713,320.264439,3084702,0,3.535029,,,,,1,1,3084702,3.535029,3.535029
12/19/2014 0:00,320.034891,320.310348,308.327977,315.030759,5042121,0,5.004132,,,,,1,1,5042121,5.004132,-5.004132
12/18/2014 0:00,315.994858,320.631714,315.443945,319.713525,4860053,0,3.718667,,,,,1,1,4860053,3.718667,3.718667
12/17/2014 0:00,316.867138,320.861262,312.276191,314.066661,5479412,0,2.800477,,,,,1,1,5479412,2.800477,-2.800477
12/16/2014 0:00,318.611698,322.973097,313.102562,321.412175,3402781,0,2.800477,,,,,1,1,3402781,2.800477,2.800477
12/15/2014 0:00,316.316224,322.69764,313.102562,321.320356,3400040,0,5.004132,,,,,1,1,3400040,5.004132,5.004132
12/12/2014 0:00,316.821229,322.514002,316.821229,319.483978,3889039,0,2.662749,,,,,1,1,3889039,2.662749,2.662749
12/11/2014 0:00,323.845377,328.252686,314.020751,315.214397,4516550,0,8.63098,,,,,1,1,4516550,8.63098,-8.63098
12/10/2014 0:00,330.548159,332.063171,320.12671,324.396291,5255721,0,6.151868,,,,,1,1,5255721,6.151868,-6.151868
12/9/2014 0:00,336.240933,341.795978,323.753558,325.176751,5885614,0,11.064182,,,,,1,1,5885614,11.064182,-11.064182
12/8/2014 0:00,336.975484,344.22918,336.51639,339.500505,3842163,0,2.525021,,,,,1,1,3842163,2.525021,2.525021
12/5/2014 0:00,342.48462,345.009641,335.185015,337.710036,4345536,0,4.774584,,,,,1,1,4345536,4.774584,-4.774584
12/4/2014 0:00,348.911946,351.299238,337.985493,339.638233,5287286,0,9.273713,,,,,1,1,5287286,9.273713,-9.273713
12/3/2014 0:00,355.339271,355.660637,346.157378,347.442843,6746545,0,7.896428,,,,,1,1,6746545,7.896428,-7.896428
12/2/2014 0:00,346.754201,354.237444,346.295106,352.906069,3314665,0,6.151868,,,,,1,1,3314665,6.151868,6.151868
12/1/2014 0:00,353.273345,353.961987,345.331007,346.891929,2862826,0,6.381416,,,,,1,1,2862826,6.381416,-6.381416
11/28/2014 0:00,354.421082,358.369296,348.131485,351.023781,5459500,0,3.397301,,,,,1,1,5459500,3.397301,-3.397301
11/27/2014 0:00,361.950234,361.950234,352.033789,353.870168,4778964,0,8.080066,,,,,1,1,4778964,8.080066,-8.080066
11/26/2014 0:00,369.479387,370.213938,359.517032,361.169773,3751109,0,8.309614,,,,,1,1,3751109,8.309614,-8.309614
11/25/2014 0:00,372.693049,374.437609,365.898448,370.581214,5803928,0,2.111835,,,,,1,1,5803928,2.111835,-2.111835
11/24/2014 0:00,368.193922,371.132127,363.694794,366.770728,2569167,0,1.423194,,,,,1,1,2569167,1.423194,-1.423194
11/21/2014 0:00,365.806629,369.387568,362.455238,368.698926,2871746,0,2.892297,,,,,1,1,2871746,2.892297,2.892297
11/20/2014 0:00,369.571206,371.728951,360.894316,365.209806,2968833,0,4.3614,,,,,1,1,2968833,4.3614,-4.3614
11/19/2014 0:00,368.377559,374.437609,363.006152,368.882564,5714750,0,0.505005,,,,,1,1,5714750,0.505005,0.505005
11/18/2014 0:00,361.766596,371.315765,359.012028,366.816638,7502325,0,5.050042,,,,,1,1,7502325,5.050042,5.050042
11/17/2014 0:00,356.073822,362.684786,353.68653,361.032045,2082320,0,4.958223,,,,,1,1,2082320,4.958223,4.958223
11/14/2014 0:00,355.844275,362.042053,355.339271,356.578827,2589236,0,0.734552,,,,,1,1,2589236,0.734552,0.734552
11/13/2014 0:00,357.405197,359.884308,345.239188,358.920209,4637907,0,1.515012,,,,,1,1,4637907,1.515012,1.515012
11/12/2014 0:00,352.906069,357.221559,352.125608,355.614728,2813945,0,2.708659,,,,,1,1,2813945,2.708659,2.708659
11/11/2014 0:00,360.022037,361.215683,351.620604,353.502892,4153180,0,6.519145,,,,,1,1,4153180,6.519145,-6.519145
11/10/2014 0:00,359.930218,362.868423,354.329263,359.241576,3359013,0,0.688642,,,,,1,1,3359013,0.688642,-0.688642
11/7/2014 0:00,354.788357,360.067946,347.993756,358.8743,7472243,0,4.085943,,,,,1,1,7472243,4.085943,4.085943
11/5/2014 0:00,366.357543,366.633,351.253328,353.089707,10701361,0,13.267836,,,,,1,1,10701361,13.267836,-13.267836
11/3/2014 0:00,368.607107,370.810761,361.307502,363.373428,5172544,0,5.233679,,,,,1,1,5172544,5.233679,-5.233679
10/31/2014 0:00,378.477642,380.130383,363.694794,366.265724,15235707,0,12.211918,,,,,1,1,15235707,12.211918,-12.211918
10/30/2014 0:00,372.417593,376.457626,368.607107,374.162152,5752458,0,1.744559,,,,,1,1,5752458,1.744559,1.744559
10/29/2014 0:00,377.375815,377.83491,370.305757,371.958498,2318074,0,5.417317,,,,,1,1,2318074,5.417317,-5.417317
10/28/2014 0:00,381.048572,381.048572,367.413461,374.34579,3071829,0,6.702782,,,,,1,1,3071829,6.702782,-6.702782
10/27/2014 0:00,377.467634,382.747222,377.421724,380.635387,2483615,0,3.167753,,,,,1,1,2483615,3.167753,3.167753
10/23/2014 0:00,377.375815,378.110366,374.162152,376.687173,147416,0,0.688642,,,,,1,1,147416,0.688642,-0.688642
10/22/2014 0:00,380.038564,381.048572,373.886695,375.952621,2572965,0,4.085943,,,,,1,1,2572965,4.085943,-4.085943
10/21/2014 0:00,370.856671,381.048572,370.673033,377.054449,4093622,0,6.197778,,,,,1,1,4093622,6.197778,6.197778
10/20/2014 0:00,367.275732,370.351667,365.76072,368.836654,3290184,0,1.560922,,,,,1,1,3290184,1.560922,1.560922
10/17/2014 0:00,358.093839,367.275732,358.093839,363.557065,4579166,0,5.463226,,,,,1,1,4579166,5.463226,5.463226
10/16/2014 0:00,365.806629,369.341658,352.676522,356.395189,3873643,0,9.41144,,,,,1,1,3873643,9.41144,-9.41144
10/14/2014 0:00,360.481131,367.551189,360.481131,365.806629,2446930,0,5.325498,,,,,1,1,2446930,5.325498,5.325498
10/13/2014 0:00,359.654761,361.353411,348.911946,359.517032,4218158,0,0.137729,,,,,1,1,4218158,0.137729,-0.137729
10/10/2014 0:00,368.056193,369.112111,358.552934,360.205674,2656346,0,7.850519,,,,,1,1,2656346,7.850519,-7.850519
10/9/2014 0:00,366.449362,374.575337,366.449362,371.820769,2861002,0,5.371407,,,,,1,1,2861002,5.371407,5.371407
10/8/2014 0:00,367.275732,373.243963,364.612983,367.000275,6020242,0,0.275457,,,,,1,1,6020242,0.275457,-0.275457
10/7/2014 0:00,367.275732,372.371683,367.275732,370.397576,4891817,0,3.121844,,,,,1,1,4891817,3.121844,3.121844
10/1/2014 0:00,370.94849,374.070333,368.836654,370.213938,4183952,0,0.734552,,,,,1,1,4183952,0.734552,-0.734552
9/30/2014 0:00,370.259848,375.493527,368.193922,372.050317,3738643,0,1.790469,,,,,1,1,3738643,1.790469,1.790469
9/29/2014 0:00,370.810761,373.611239,366.908457,370.259848,2194904,0,0.550913,,,,,1,1,2194904,0.550913,-0.550913
9/26/2014 0:00,371.866679,375.309889,368.698926,371.912588,3621353,0,0.045909,,,,,1,1,3621353,0.045909,0.045909
9/25/2014 0:00,370.213938,383.80314,366.678909,373.014416,5762594,0,2.800478,,,,,1,1,5762594,2.800478,2.800478
9/24/2014 0:00,371.958498,375.080342,362.868423,370.168029,3131273,0,1.790469,,,,,1,1,3131273,1.790469,-1.790469
9/23/2014 0:00,381.048572,381.186301,372.279864,373.243963,1967045,0,7.804609,,,,,1,1,1967045,7.804609,-7.804609
9/22/2014 0:00,380.589478,383.894959,375.906712,381.186301,2150882,0,0.596823,,,,,1,1,2150882,0.596823,0.596823
